id,first_name,last_name,note,assnat_url,wikidata_id
berard-louis-philippe-43,Louis-Philippe,Bérard,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/berard-louis-philippe-43.html,Q3260783
berard-marcel-2005,Marcel,Bérard,,https://www.assnat.qc.ca/fr/deputes/berard-marcel-2005/index.html,Q6756062
bercovitch-peter-2007,Peter,Bercovitch,,https://www.assnat.qc.ca/fr/deputes/bercovitch-peter-2007/index.html,Q3376450
bergeron-jean-guy-2009,Jean-Guy,Bergeron,,https://www.assnat.qc.ca/fr/deputes/bergeron-jean-guy-2009/index.html,Q59783275
bergeron-jean-paul-2011,Jean-Paul,Bergeron,,https://www.assnat.qc.ca/fr/deputes/bergeron-jean-paul-2011/index.html,Q28835135
bergeron-joseph-arthur-2013,Joseph-Arthur,Bergeron,,https://www.assnat.qc.ca/fr/deputes/bergeron-joseph-arthur-2013/index.html,Q28496422
bergeron-marc-2015,Marc,Bergeron,,https://www.assnat.qc.ca/fr/deputes/bergeron-marc-2015/index.html,Q59783274
bergeron-ovila-2017,Ovila,Bergeron,,https://www.assnat.qc.ca/fr/deputes/bergeron-ovila-2017/index.html,Q7114156
bergeron-stephane-1443,Stéphane,Bergeron,,https://www.assnat.qc.ca/fr/deputes/bergeron-stephane-1443/index.html,Q3501591
bergevin-achille-2019,Achille,Bergevin,,https://www.assnat.qc.ca/fr/deputes/bergevin-achille-2019/index.html,Q2823039
bergevin-celestin-2021,Célestin,Bergevin,,https://www.assnat.qc.ca/fr/deputes/bergevin-celestin-2021/index.html,Q5202469
bergman-lawrence-s-1419,Lawrence S.,Bergman,,https://www.assnat.qc.ca/fr/deputes/bergman-lawrence-s-1419/index.html,Q2414575
bernard-abraham-2023,Abraham,Bernard,,https://www.assnat.qc.ca/fr/deputes/bernard-abraham-2023/index.html,Q4668773
bernard-cyrille-americ-2025,Cyrille-Améric,Bernard,,https://www.assnat.qc.ca/fr/deputes/bernard-cyrille-americ-2025/index.html,Q59783272
bernard-daniel-13,Daniel,Bernard,,https://www.assnat.qc.ca/fr/deputes/bernard-daniel-13/index.html,Q3013729
bernard-ludger-pierre-2027,Ludger-Pierre,Bernard,,https://www.assnat.qc.ca/fr/deputes/bernard-ludger-pierre-2027/index.html,Q59783276
bernard-robert-2029,Robert,Bernard,,https://www.assnat.qc.ca/fr/deputes/bernard-robert-2029/index.html,Q59783277
bernatchez-nazaire-2031,Nazaire,Bernatchez,,https://www.assnat.qc.ca/fr/deputes/bernatchez-nazaire-2031/index.html,Q6983221
bernatchez-rene-2033,René,Bernatchez,,https://www.assnat.qc.ca/fr/deputes/bernatchez-rene-2033/index.html,Q59783278
bernier-alphonse-2035,Alphonse,Bernier,,https://www.assnat.qc.ca/fr/deputes/bernier-alphonse-2035/index.html,Q2839709
bernier-francois-2037,François,Bernier,,https://www.assnat.qc.ca/fr/deputes/bernier-francois-2037/index.html,Q5493181
bernier-jacques-2039,Jacques,Bernier,,https://www.assnat.qc.ca/fr/deputes/bernier-jacques-2039/index.html,Q28497236
bernier-raymond-1141,Raymond,Bernier,,https://www.assnat.qc.ca/fr/deputes/bernier-raymond-1141/index.html,Q3420671
berthelet-antoine-olivier-2041,Antoine-Olivier,Berthelet,,https://www.assnat.qc.ca/fr/deputes/berthelet-antoine-olivier-2041/index.html,Q4775420
berthelot-amable-2043,Amable,Berthelot,,https://www.assnat.qc.ca/fr/deputes/berthelot-amable-2043/index.html,Q4738992
berthelot-dartigny-michel-amable-2045,Michel-Amable,Berthelot Dartigny,,https://www.assnat.qc.ca/fr/deputes/berthelot-dartigny-michel-amable-2045/index.html,Q3308742
berthiaume-paul-2047,Paul,Berthiaume,,https://www.assnat.qc.ca/fr/deputes/berthiaume-paul-2047/index.html,Q28496380
berthiaume-treffle-45,Trefflé,Berthiaume,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/berthiaume-treffle-45.html,Q7837775
bertrand-charles-auguste-2049,Charles-Auguste,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-charles-auguste-2049/index.html,Q16027766
bertrand-jean-francois-2051,Jean-François,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-jean-francois-2051/index.html,Q15485860
bertrand-jean-jacques-2053,Jean-Jacques,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-jean-jacques-2053/index.html,Q3166184
bertrand-lionel-2055,Lionel,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-lionel-2055/index.html,Q3241817
bertrand-louis-2057,Louis,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-louis-2057/index.html,Q6686749
bertrand-pierre-2059,Pierre,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-pierre-2059/index.html,Q7192085
bertrand-roger-2061,Roger,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-roger-2061/index.html,Q3438695
bertrand-rosaire-2063,Rosaire,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-rosaire-2063/index.html,Q3442174
bertrand-solime-2065,Solime,Bertrand,,https://www.assnat.qc.ca/fr/deputes/bertrand-solime-2065/index.html,Q7558131
berube-leo-2067,Léo,Bérubé,,https://www.assnat.qc.ca/fr/deputes/berube-leo-2067/index.html,Q6710988
berube-pascal-991,Pascal,Bérubé,,https://www.assnat.qc.ca/fr/deputes/berube-pascal-991/index.html,Q3367320
berube-yves-2069,Yves,Bérubé,,https://www.assnat.qc.ca/fr/deputes/berube-yves-2069/index.html,Q8062302
besserer-louis-theodore-2071,Louis-Théodore,Besserer,,https://www.assnat.qc.ca/fr/deputes/besserer-louis-theodore-2071/index.html,Q3260894
bessette-michel-adrien-2073,Michel-Adrien,Bessette,,https://www.assnat.qc.ca/fr/deputes/bessette-michel-adrien-2073/index.html,Q6836236
bickerdike-robert-2075,Robert,Bickerdike,,https://www.assnat.qc.ca/fr/deputes/bickerdike-robert-2075/index.html,Q3434581
bienvenue-jean-2077,Jean,Bienvenue,,https://www.assnat.qc.ca/fr/deputes/bienvenue-jean-2077/index.html,Q28496417
bienvenue-valmore-2079,Valmore,Bienvenue,,https://www.assnat.qc.ca/fr/deputes/bienvenue-valmore-2079/index.html,Q7912510
billette-stephane-1025,Stéphane,Billette,,https://www.assnat.qc.ca/fr/deputes/billette-stephane-1025/index.html,Q3501598
bilodeau-joseph-2081,Joseph,Bilodeau,,https://www.assnat.qc.ca/fr/deputes/bilodeau-joseph-2081/index.html,Q16007983
binette-gaston-2083,Gaston,Binette,,https://www.assnat.qc.ca/fr/deputes/binette-gaston-2083/index.html,Q3098919
birnbaum-david-15371,David,Birnbaum,,https://www.assnat.qc.ca/fr/deputes/birnbaum-david-15371/index.html,Q16205644
biron-henri-napoleon-2085,Henri-Napoléon,Biron,,https://www.assnat.qc.ca/fr/deputes/biron-henri-napoleon-2085/index.html,Q59780029
biron-martine-19297,Martine,Biron,,https://www.assnat.qc.ca/fr/deputes/biron-martine-19297/index.html,Q114410530
biron-rodrigue-2087,Rodrigue,Biron,,https://www.assnat.qc.ca/fr/deputes/biron-rodrigue-2087/index.html,Q3438487
bisaillon-guy-2089,Guy,Bisaillon,,https://www.assnat.qc.ca/fr/deputes/bisaillon-guy-2089/index.html,Q16105040
bisson-elie-hercule-2091,Élie-Hercule,Bisson,,https://www.assnat.qc.ca/fr/deputes/bisson-elie-hercule-2091/index.html,Q8078207
bissonnet-alfred-joseph-2093,Alfred-Joseph,Bissonnet,,https://www.assnat.qc.ca/fr/deputes/bissonnet-alfred-joseph-2093/index.html,Q59783279
bissonnet-michel-2095,Michel,Bissonnet,,https://www.assnat.qc.ca/fr/deputes/bissonnet-michel-2095/index.html,Q3309025
bissonnet-prosper-alfred-2097,Prosper-Alfred,Bissonnet,,https://www.assnat.qc.ca/fr/deputes/bissonnet-prosper-alfred-2097/index.html,Q59783281
bissonnette-arcade-momer-2099,Arcade-Momer,Bissonnette,,https://www.assnat.qc.ca/fr/deputes/bissonnette-arcade-momer-2099/index.html,Q59783284
bissonnette-bernard-2101,Bernard,Bissonnette,,https://www.assnat.qc.ca/fr/deputes/bissonnette-bernard-2101/index.html,Q4892935
bissonnette-pierre-julien-leonidas-2103,Pierre-Julien-Léonidas,Bissonnette,,https://www.assnat.qc.ca/fr/deputes/bissonnette-pierre-julien-leonidas-2103/index.html,Q7192000
blackburn-gaston-2109,Gaston,Blackburn,,https://www.assnat.qc.ca/fr/deputes/blackburn-gaston-2109/index.html,Q3098920
blackburn-james-2111,James,Blackburn,,https://www.assnat.qc.ca/fr/deputes/blackburn-james-2111/index.html,Q6129834
blackburn-jeanne-l-2113,Jeanne L.,Blackburn,,https://www.assnat.qc.ca/fr/deputes/blackburn-jeanne-l-2113/index.html,Q3175989
blackburn-karl-5801,Karl,Blackburn,,https://www.assnat.qc.ca/fr/deputes/blackburn-karl-5801/index.html,Q3193372
black-henry-2105,Henry,Black,,https://www.assnat.qc.ca/fr/deputes/black-henry-2105/index.html,Q16065448
black-john-2107,John,Black,,https://www.assnat.qc.ca/fr/deputes/black-john-2107/index.html,Q6222030
blackwood-john-2115,John,Blackwood,,https://www.assnat.qc.ca/fr/deputes/blackwood-john-2115/index.html,Q6222110
blain-alderic-2117,Aldéric,Blain,,https://www.assnat.qc.ca/fr/deputes/blain-alderic-2117/index.html,Q59783283
blaise-des-bergeres-de-rigauville-jean-baptiste-marie-939,Jean-Baptiste-Marie,Blaise des Bergères de Rigauville,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/blaise-des-bergeres-de-rigauville-jean-baptiste-marie-939.html,
blais-francois-15365,François,Blais,,https://www.assnat.qc.ca/fr/deputes/blais-francois-15365/index.html,Q16243749
blais-louis-2119,Louis,Blais,,https://www.assnat.qc.ca/fr/deputes/blais-louis-2119/index.html,Q16823503
blais-louis-henri-2121,Louis-Henri,Blais,,https://www.assnat.qc.ca/fr/deputes/blais-louis-henri-2121/index.html,Q6686444
blais-marguerite-1263,Marguerite,Blais,,https://www.assnat.qc.ca/fr/deputes/blais-marguerite-1263/index.html,Q3290680
blais-narcisse-2123,Narcisse,Blais,,https://www.assnat.qc.ca/fr/deputes/blais-narcisse-2123/index.html,Q6965635
blais-suzanne-17825,Suzanne,Blais,,https://www.assnat.qc.ca/fr/deputes/blais-suzanne-17825/index.html,Q56877006
blais-yves-2125,Yves,Blais,,https://www.assnat.qc.ca/fr/deputes/blais-yves-2125/index.html,Q3573494
blanchard-etienne-2127,Étienne,Blanchard,,https://www.assnat.qc.ca/fr/deputes/blanchard-etienne-2127/index.html,Q3592070
blanchard-joseph-leonard-2129,Joseph-Léonard,Blanchard,,https://www.assnat.qc.ca/fr/deputes/blanchard-joseph-leonard-2129/index.html,Q3184331
blanchet-(beauce)-jean-2137,Jean,Blanchet,Beauce,https://www.assnat.qc.ca/fr/deputes/blanchet-(beauce)-jean-2137/index.html,Q16027764
blanchet-francois-2131,François,Blanchet,,https://www.assnat.qc.ca/fr/deputes/blanchet-francois-2131/index.html,Q5493185
blanchet-joseph-godric-2133,Joseph-Godric,Blanchet,,https://www.assnat.qc.ca/fr/deputes/blanchet-joseph-godric-2133/index.html,Q3184285
blanchet-manon-2135,Manon,Blanchet,,https://www.assnat.qc.ca/fr/deputes/blanchet-manon-2135/index.html,Q27662949
blanchet-(quebec)-jean-2139,Jean,Blanchet,Québec,https://www.assnat.qc.ca/fr/deputes/blanchet-(quebec)-jean-2139/index.html,Q16066276
blanchette-luc-15413,Luc,Blanchette,,https://www.assnat.qc.ca/fr/deputes/blanchette-luc-15413/index.html,Q16243756
blanchette-vezina-maite-19275,Maïté,Blanchette Vézina,,https://www.assnat.qc.ca/fr/deputes/blanchette-vezina-maite-19275/index.html,Q114413865
blanchet-yves-francois-1123,Yves-François,Blanchet,,https://www.assnat.qc.ca/fr/deputes/blanchet-yves-francois-1123/index.html,Q3573412
blank-harry-2141,Harry,Blank,,https://www.assnat.qc.ca/fr/deputes/blank-harry-2141/index.html,Q5667390
bleau-madeleine-2143,Madeleine,Bleau,,https://www.assnat.qc.ca/fr/deputes/bleau-madeleine-2143/index.html,Q3275595
blouin-catherine-19251,Catherine,Blouin,,https://www.assnat.qc.ca/fr/deputes/blouin-catherine-19251/index.html,Q114411687
blouin-charles-2145,Charles,Blouin,,https://www.assnat.qc.ca/fr/deputes/blouin-charles-2145/index.html,Q3078411
blouin-jean-cleophas-2147,Jean-Cléophas,Blouin,,https://www.assnat.qc.ca/fr/deputes/blouin-jean-cleophas-2147/index.html,Q3165280
blouin-rene-2149,René,Blouin,,https://www.assnat.qc.ca/fr/deputes/blouin-rene-2149/index.html,Q3425877
bogemans-audrey-19325,Audrey,Bogemans,,https://www.assnat.qc.ca/fr/deputes/bogemans-audrey-19325/index.html,Q114405272
bohemier-pierre-2151,Pierre,Bohémier,,https://www.assnat.qc.ca/fr/deputes/bohemier-pierre-2151/index.html,Q7192086
boileau-rene-2153,René,Boileau,,https://www.assnat.qc.ca/fr/deputes/boileau-rene-2153/index.html,Q3425880
bois-armand-2155,Armand,Bois,,https://www.assnat.qc.ca/fr/deputes/bois-armand-2155/index.html,Q4792642
boisclair-andre-2157,André,Boisclair,,https://www.assnat.qc.ca/fr/deputes/boisclair-andre-2157/index.html,Q470957
boisseau-armand-2159,Armand,Boisseau,,https://www.assnat.qc.ca/fr/deputes/boisseau-armand-2159/index.html,Q59783285
boisseau-nicolas-gaspard-2161,Nicolas-Gaspard,Boisseau,,https://www.assnat.qc.ca/fr/deputes/boisseau-nicolas-gaspard-2161/index.html,Q115892
boissonnault-nicolas-2163,Nicolas,Boissonnault,,https://www.assnat.qc.ca/fr/deputes/boissonnault-nicolas-2163/index.html,Q7029534
boiteau-emile-2165,Émile,Boiteau,,https://www.assnat.qc.ca/fr/deputes/boiteau-emile-2165/index.html,Q30727610
boivin-roch-2167,Roch,Boivin,,https://www.assnat.qc.ca/fr/deputes/boivin-roch-2167/index.html,Q3437467
boivin-roy-karine-19255,Karine,Boivin Roy,,https://www.assnat.qc.ca/fr/deputes/boivin-roy-karine-19255/index.html,Q42739834
bolduc-ghislain-12207,Ghislain,Bolduc,,https://www.assnat.qc.ca/fr/deputes/bolduc-ghislain-12207/index.html,Q3104870
bolduc-yves-297,Yves,Bolduc,,https://www.assnat.qc.ca/fr/deputes/bolduc-yves-297/index.html,Q3573505
bondy-dit-douaire-joseph-2169,Joseph,Bondy,dit Douaire,https://www.assnat.qc.ca/fr/deputes/bondy-dit-douaire-joseph-2169/index.html,Q6281593
bonnardel-francois-11,François,Bonnardel,,https://www.assnat.qc.ca/fr/deputes/bonnardel-francois-11/index.html,Q3084026
bonnier-irenee-2171,Irénée,Bonnier,,https://www.assnat.qc.ca/fr/deputes/bonnier-irenee-2171/index.html,Q59783287
bonvouloir-emile-2173,Émile,Bonvouloir,,https://www.assnat.qc.ca/fr/deputes/bonvouloir-emile-2173/index.html,Q8078264
bordeleau-bruno-2175,Bruno,Bordeleau,,https://www.assnat.qc.ca/fr/deputes/bordeleau-bruno-2175/index.html,Q2926659
bordeleau-jean-paul-2177,Jean-Paul,Bordeleau,,https://www.assnat.qc.ca/fr/deputes/bordeleau-jean-paul-2177/index.html,Q3168371
bordeleau-yvan-2179,Yvan,Bordeleau,,https://www.assnat.qc.ca/fr/deputes/bordeleau-yvan-2179/index.html,Q3573329
borne-michel-2181,Michel,Borne,,https://www.assnat.qc.ca/fr/deputes/borne-michel-2181/index.html,Q16211663
bosse-alfred-2183,Alfred,Bossé,,https://www.assnat.qc.ca/fr/deputes/bosse-alfred-2183/index.html,Q16020949
bosse-joseph-noel-47,Joseph-Noël,Bossé,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/bosse-joseph-noel-47.html,Q6280674
bouazzi-haroun-19305,Haroun,Bouazzi,,https://www.assnat.qc.ca/fr/deputes/bouazzi-haroun-19305/index.html,Q51038634
bouc-charles-jean-baptiste-2185,Charles-Jean-Baptiste,Bouc,,https://www.assnat.qc.ca/fr/deputes/bouc-charles-jean-baptiste-2185/index.html,Q5074742
bouchard-alfred-albert-49,Alfred-Albert,Bouchard,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/bouchard-alfred-albert-49.html,
bouchard-camil-93,Camil,Bouchard,,https://www.assnat.qc.ca/fr/deputes/bouchard-camil-93/index.html,Q2934798
bouchard-daniel-5805,Daniel,Bouchard,,https://www.assnat.qc.ca/fr/deputes/bouchard-daniel-5805/index.html,Q3013782
bouchard-francois-xavier-2189,François-Xavier,Bouchard,,https://www.assnat.qc.ca/fr/deputes/bouchard-francois-xavier-2189/index.html,Q59780030
bouchard-lucien-2191,Lucien,Bouchard,,https://www.assnat.qc.ca/fr/deputes/bouchard-lucien-2191/index.html,Q1873388
bouchard-telesphore-damien-2193,Télesphore-Damien,Bouchard,,https://www.assnat.qc.ca/fr/deputes/bouchard-telesphore-damien-2193/index.html,Q3546490
boucher-bacon-huguette-2209,Huguette,Boucher-Bacon,,https://www.assnat.qc.ca/fr/deputes/boucher-bacon-huguette-2209/index.html,Q3142777
boucher-claude-2195,Claude,Boucher,,https://www.assnat.qc.ca/fr/deputes/boucher-claude-2195/index.html,Q2977054
boucher-de-boucherville-charles-eugene-2203,Charles-Eugène,Boucher de Boucherville,,https://www.assnat.qc.ca/fr/deputes/boucher-de-boucherville-charles-eugene-2203/index.html,Q718349
boucher-de-boucherville-pierre-amable-51,Pierre-Amable,Boucher de Boucherville,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/boucher-de-boucherville-pierre-amable-51.html,
boucher-de-boucherville-rene-amable-53,René-Amable,Boucher de Boucherville,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/boucher-de-boucherville-rene-amable-53.html,Q16824005
boucher-de-grosbois-tancrede-2205,Tancrède,Boucher de Grosbois,,https://www.assnat.qc.ca/fr/deputes/boucher-de-grosbois-tancrede-2205/index.html,Q7682386
boucher-de-la-bruere-pierre-55,Pierre,Boucher de la Bruère,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/boucher-de-la-bruere-pierre-55.html,Q7192092
boucher-de-niverville-louis-charles-2207,Louis-Charles,Boucher de Niverville,,https://www.assnat.qc.ca/fr/deputes/boucher-de-niverville-louis-charles-2207/index.html,Q3260416
boucher-emile-2197,Émile,Boucher,,https://www.assnat.qc.ca/fr/deputes/boucher-emile-2197/index.html,Q59783288
boucher-etienne-alexis-149,Etienne-Alexis,Boucher,,https://www.assnat.qc.ca/fr/deputes/boucher-etienne-alexis-149/index.html,Q3591989
boucher-jean-15433,Jean,Boucher,,https://www.assnat.qc.ca/fr/deputes/boucher-jean-15433/index.html,Q16243765
boucher-joseph-2199,Joseph,Boucher,,https://www.assnat.qc.ca/fr/deputes/boucher-joseph-2199/index.html,Q6281622
boucher-jules-2201,Jules,Boucher,,https://www.assnat.qc.ca/fr/deputes/boucher-jules-2201/index.html,Q3188442
bouc-seraphin-2187,Séraphin,Bouc,,https://www.assnat.qc.ca/fr/deputes/bouc-seraphin-2187/index.html,Q7666052
boudreau-francis-2211,Francis,Boudreau,,https://www.assnat.qc.ca/fr/deputes/boudreau-francis-2211/index.html,Q59783291
boudreau-jean-2213,Jean,Boudreau,,https://www.assnat.qc.ca/fr/deputes/boudreau-jean-2213/index.html,Q3170888
boudreault-jean-2215,Jean,Boudreault,,https://www.assnat.qc.ca/fr/deputes/boudreault-jean-2215/index.html,Q59783289
bouffard-edouard-2217,Édouard,Bouffard,,https://www.assnat.qc.ca/fr/deputes/bouffard-edouard-2217/index.html,Q8078102
bouffard-jean-2219,Jean,Bouffard,,https://www.assnat.qc.ca/fr/deputes/bouffard-jean-2219/index.html,Q6170305
bouille-marie-155,Marie,Bouillé,,https://www.assnat.qc.ca/fr/deputes/bouille-marie-155/index.html,Q3292392
boulais-francois-2221,François,Boulais,,https://www.assnat.qc.ca/fr/deputes/boulais-francois-2221/index.html,Q59783292
boulanger-joseph-57,Joseph,Boulanger,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/boulanger-joseph-57.html,
boulerice-andre-2223,André,Boulerice,,https://www.assnat.qc.ca/fr/deputes/boulerice-andre-2223/index.html,Q2847349
boulet-jean-17899,Jean,Boulet,,https://www.assnat.qc.ca/fr/deputes/boulet-jean-17899/index.html,Q57514843
boulet-julie-649,Julie,Boulet,,https://www.assnat.qc.ca/fr/deputes/boulet-julie-649/index.html,Q3189174
boulianne-marc-2225,Marc,Boulianne,,https://www.assnat.qc.ca/fr/deputes/boulianne-marc-2225/index.html,Q3287833
bourassa-francois-2227,François,Bourassa,,https://www.assnat.qc.ca/fr/deputes/bourassa-francois-2227/index.html,Q3084074
bourassa-henri-2229,Henri,Bourassa,,https://www.assnat.qc.ca/fr/deputes/bourassa-henri-2229/index.html,Q3130733
bourassa-kariane-19291,Kariane,Bourassa,,https://www.assnat.qc.ca/fr/deputes/bourassa-kariane-19291/index.html,Q114413864
bourassa-robert-2231,Robert,Bourassa,,https://www.assnat.qc.ca/fr/deputes/bourassa-robert-2231/index.html,Q650980
bourbeau-andre-2233,André,Bourbeau,,https://www.assnat.qc.ca/fr/deputes/bourbeau-andre-2233/index.html,Q2847353
bourbonnais-avila-gonzague-2235,Avila-Gonzague,Bourbonnais,,https://www.assnat.qc.ca/fr/deputes/bourbonnais-avila-gonzague-2235/index.html,Q2874335
bourcier-marc-16773,Marc,Bourcier,,https://www.assnat.qc.ca/fr/deputes/bourcier-marc-16773/index.html,Q27975624
bourdages-louis-2237,Louis,Bourdages,,https://www.assnat.qc.ca/fr/deputes/bourdages-louis-2237/index.html,Q15463028
bourdages-remi-seraphin-2239,Rémi-Séraphin,Bourdages,,https://www.assnat.qc.ca/fr/deputes/bourdages-remi-seraphin-2239/index.html,Q7386124
bourdeau-alexandre-5803,Alexandre,Bourdeau,,https://www.assnat.qc.ca/fr/deputes/bourdeau-alexandre-5803/index.html,Q501886
bourdon-michel-2241,Michel,Bourdon,,https://www.assnat.qc.ca/fr/deputes/bourdon-michel-2241/index.html,Q3309077
bourgeois-guy-15353,Guy,Bourgeois,,https://www.assnat.qc.ca/fr/deputes/bourgeois-guy-15353/index.html,Q16727603
bourque-john-samuel-2243,John Samuel,Bourque,,https://www.assnat.qc.ca/fr/deputes/bourque-john-samuel-2243/index.html,Q930437
bourret-joseph-59,Joseph,Bourret,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/bourret-joseph-59.html,Q529030
bousquet-denis-2245,Denis,Bousquet,,https://www.assnat.qc.ca/fr/deputes/bousquet-denis-2245/index.html,Q59783294
bousquet-jacques-2247,Jacques,Bousquet,,https://www.assnat.qc.ca/fr/deputes/bousquet-jacques-2247/index.html,Q59783295
bouthillier-alexis-2249,Alexis,Bouthillier,,https://www.assnat.qc.ca/fr/deputes/bouthillier-alexis-2249/index.html,Q59780037
bouthillier-flavien-guillaume-2251,Flavien-Guillaume,Bouthillier,,https://www.assnat.qc.ca/fr/deputes/bouthillier-flavien-guillaume-2251/index.html,Q5458071
boutillier-thomas-2253,Thomas,Boutillier,,https://www.assnat.qc.ca/fr/deputes/boutillier-thomas-2253/index.html,Q7787773
boutin-jean-claude-2255,Jean-Claude,Boutin,,https://www.assnat.qc.ca/fr/deputes/boutin-jean-claude-2255/index.html,Q59783297
boutin-jean-hugues-2257,Jean-Hugues,Boutin,,https://www.assnat.qc.ca/fr/deputes/boutin-jean-hugues-2257/index.html,Q18149176
boutin-joelle-18561,Joëlle,Boutin,,https://www.assnat.qc.ca/fr/deputes/boutin-joelle-18561/index.html,Q77149039
